nombre,ultima_actualizacion,dificultad,pista,PD,AMB,nGAIN,CONS,LEC,CLAMP,Q
Dante Alighieri,,4,"Escribió tratados en latín sobre literatura, política y filosofía, como De vulgari eloquentia.",0.12382030487060547,0.5843682289123535,0.42625115600826724,0.756193995475769,0.20844771508971977,1.0,0.3220252046284152
Dante Alighieri,,3,Su obra Vita nuova contiene alusiones autobiográficas sobre su amor platónico.,0.10685445368289948,0.5402000546455383,0.23555061450640852,0.7373224496841431,0.5939169545202151,1.0,0.3296619663452624
Dante Alighieri,,3,Fue un activo defensor de la unidad italiana siglos antes de que ocurriera.,0.08493198454380035,0.5660370588302612,0.24319822242038824,0.7454341053962708,0.963773901852514,1.0,0.37651595005334815
Dante Alighieri,,2,Murió en la ciudad de Rávena en el año 1321.,0.14318248629570007,0.4688183665275574,0.17288124099274585,0.6901459693908691,0.9981000007860154,1.0,0.3930922625758098
Dante Alighieri,,2,Nació en Florencia alrededor del año 1265.,0.219776451587677,0.4521225392818451,0.3577158021662983,0.5733894109725952,0.9786921764219407,1.0,0.4484455192129807
Dante Alighieri,,1,Es conocido por escribir la Divina Comedia.,0.13327041268348694,0.5302555561065674,0.26375646108641704,0.7423214316368103,0.7782874637726481,1.0,0.3747956987728839
Dante Alighieri,,1,"Fue un poeta italiano que describió el Infierno, el Purgatorio y el Paraíso.",0.19751538336277008,0.47008299827575684,0.2733762228855716,0.7392759323120117,0.9768562645406681,1.0,0.4379108840142133
Buda Gautama,,5,"Se le conoce como Lokavidu, sabio y prudente en el conocimiento de los muchos mundos.",0.16561630368232727,0.5292502641677856,0.3670550982293689,0.7564440369606018,0.89604197061498,1.0,0.43233761954185834
Buda Gautama,,4,"Criticó las prácticas de los sacerdotes brahmanes, como el sacrificio de animales.",0.11752425134181976,0.5420098900794983,0.23487249871262078,0.7492716908454895,0.7231218051243897,1.0,0.3522226572537826
Buda Gautama,,3,Enseñó un camino medio entre la complacencia sensual y el ascetismo estricto.,-0.03368957340717316,0.693166196346283,0.1895179072752491,0.737102210521698,0.8115326747861805,1.0,0.27446283977534014
Buda Gautama,,3,Su camino espiritual incluía entrenamiento ético y prácticas meditativas como la atención plena.,0.21888011693954468,0.4462777376174927,0.3766737326539702,0.7802506685256958,0.3986170425281061,1.0,0.39972498898773534
Buda Gautama,,2,Nació en Lumbini en el seno de una familia aristocrática en la república Sakia.,0.2852224111557007,0.36001056432724,0.6383796743280374,0.7555888891220093,0.9574316313273806,1.0,0.597508308199949
Buda Gautama,,2,"Murió en Kushinagar, alcanzando el paranirvana a los 80 años.",0.14197582006454468,0.573003351688385,0.34630132271026853,0.7210760712623596,0.8873546154592228,1.0,0.4016491553474791
Buda Gautama,,1,Fue un maestro espiritual que enseñó las Cuatro Nobles Verdades.,0.14496736228466034,0.5413618087768555,0.33699691262642945,0.7776211500167847,0.8873546154592228,1.0,0.4174303714134376
Buda Gautama,,1,Es el fundador del budismo y venerado como un ser iluminado.,0.35470664501190186,0.45753541588783264,0.7579997356440363,0.7863695621490479,0.9283755604861675,1.0,0.6182923948146399
Alejandro Magno,,5,"Fundó unas setenta ciudades con su nombre, siendo la de Egipto la más famosa.",-0.06336542963981628,0.9479867219924927,0.26331453026153795,0.7256076335906982,0.981481368805864,1.0,0.23798860095177016
Alejandro Magno,,4,Se casó con mujeres persas de noble cuna para legitimar su poder en oriente.,0.12126612663269043,0.607817530632019,0.35226870411644884,0.7698328495025635,0.9574316313273806,1.0,0.406678253966707
Alejandro Magno,,3,Fue educado por Aristóteles durante su adolescencia.,-0.019325315952301025,0.8113853931427002,0.9171820318906205,0.6487872004508972,0.5983443821379162,1.0,0.41494366954752815
Alejandro Magno,,3,Promovió la integración de pueblos sometidos con una política de fusión cultural.,-0.0038854479789733887,0.7177388072013855,0.10066688819196173,0.6995365619659424,0.7231218051243897,1.0,0.22750010094079892
Alejandro Magno,,2,Sucedió a su padre Filipo II en el trono en 336 a. C.,-0.052216582000255585,0.7574590444564819,0.2844159755664807,0.8031033277511597,0.9976484064052907,1.0,0.317756534977345
Alejandro Magno,,2,Era hijo de la princesa Olimpia de Epiro y rey de Macedonia.,-0.06009846553206444,0.9291455745697021,0.5138004959059731,0.7432017922401428,0.9885697968735292,1.0,0.32314252389669335
Alejandro Magno,,1,Lideró una extensa campaña militar conquistando el Imperio Persa.,0.05886062979698181,0.6423166394233704,0.2979914441453569,0.7253497242927551,0.36185237167693557,1.0,0.2715548769285685
Alejandro Magno,,1,Creó uno de los más grandes imperios de la historia antigua antes de cumplir 33 años.,-0.07510384172201157,0.7435561418533325,0.14242321321491583,0.7961100339889526,0.9907789268128964,1.0,0.27267269420411777
William Shakespeare,2025-12-19T12:32:04.566848,5,Su influencia en la literatura hispana se hizo notar especialmente en el siglo XIX,0.18269029259681702,0.5331536531448364,0.37747009751201127,0.7970148324966431,0.8614551114614962,1.0,0.4386034968342818
William Shakespeare,2025-12-19T12:32:04.566848,4,Fue traducido al español por Ramón de la Cruz en 1772 y Leandro Fernández de Moratín en 1798,-0.016912758350372314,0.8037382960319519,0.7030592819340075,0.7949550747871399,0.9849517853276725,1.0,0.43339978131340273
William Shakespeare,2025-12-19T12:32:04.566848,3,Su obra 'La tempestad' inspiró al ensayista José Enrique Rodó en su obra 'Ariel',-0.013007506728172302,0.6988652944564819,0.5090536853494589,0.7359262704849243,0.9718516460241235,1.0,0.39662171680966085
William Shakespeare,2025-12-19T12:32:04.566848,3,Su influencia en la literatura alemana se vio reflejada en la obra de Goethe y Friedrich von Schiller,0.17273785173892975,0.568841814994812,0.501688265549353,0.8032232522964478,0.9452152081186204,1.0,0.4766672805368729
William Shakespeare,2025-12-19T12:32:04.566848,2,Fue bautizado en la iglesia de la Santísima Trinidad en Stratford-upon-Avon,0.07273183763027191,0.6387867331504822,0.5444284753977076,0.8295239806175232,0.7161891603115427,1.0,0.41809586953522054
William Shakespeare,2025-12-19T12:32:04.566848,2,Murió en Stratford-upon-Avon el 23 de abril de 1616,0.25308385491371155,0.43589267134666443,0.4727435188975599,0.7738814353942871,0.9915575128419444,1.0,0.5264878779142586
William Shakespeare,2025-12-19T12:32:04.566848,1,Es considerado el escritor más importante en lengua inglesa,0.2046981155872345,0.4781492352485657,0.33765028881196507,0.7608975768089294,0.6826549789107688,1.0,0.41532282105430535
William Shakespeare,2025-12-19T12:32:04.566848,1,Fue un poeta y dramaturgo venerado ya en su tiempo,0.22903719544410706,0.47578489780426025,0.3615297729119069,0.8080286979675293,0.9794473782301052,1.0,0.4796523205013412
Ronald Reagan,2025-12-19T12:32:24.931285,5,Fue miembro de la fraternidad Tau Kappa Epsilon en la universidad.,0.04434164613485336,0.6586260795593262,0.19684383765003105,0.7653642892837524,0.9571991925925586,1.0,0.32871818303344813
Ronald Reagan,2025-12-19T12:32:24.931285,4,Se unió a la campaña de Barry Goldwater en 1964.,0.06503164768218994,0.6781055331230164,0.23724180160014238,0.7624261975288391,0.9965433750463223,1.0,0.34459265378895965
Ronald Reagan,2025-12-19T12:32:24.931285,3,Promovió el desmontaje del sistema público de hospitales psiquiátricos.,0.13504695892333984,0.5351203680038452,0.25092205338055246,0.7330808639526367,0.2254820990639644,1.0,0.2855343493007509
Ronald Reagan,2025-12-19T12:32:24.931285,3,Fue presidente de la Screen Actors Guild.,0.07997848838567734,0.5510527491569519,0.15607221166743265,0.6911854147911072,0.9960943920632005,1.0,0.3505935163991225
Ronald Reagan,2025-12-19T12:32:24.931285,2,"Nació en el edificio del banco local en Tampico, Illinois.",0.034459300339221954,0.6852768063545227,0.22127673739178583,0.7083820700645447,0.9794473782301052,1.0,0.32086625224600474
Ronald Reagan,2025-12-19T12:32:24.931285,2,Fue gobernador de California durante dos mandatos.,0.28978073596954346,0.3868788480758667,0.6205970631281021,0.7146851420402527,0.5983443821379162,1.0,0.525026044806653
Ronald Reagan,2025-12-19T12:32:24.931285,1,Fue el 40.º presidente de los Estados Unidos.,0.3471577763557434,0.5046652555465698,0.7107260552153926,0.7752895355224609,0.9916408147864824,1.0,0.5962893551687176
Ronald Reagan,2025-12-19T12:32:24.931285,1,Fue un actor y político estadounidense.,0.2649250626564026,0.4911269545555115,0.5229742244895131,0.7788111567497253,0.5179922280289649,1.0,0.45705971612944574
Mahoma,2025-12-19T12:32:35.785038,5,Su nombre completo en árabe es Abū l-Qāsim Muḥammad ibn ‘Abd Allāh ibn ‘Abd al-Muṭṭalib al-Hāšim al-Qurayšī,0.2909806966781616,0.45274215936660767,0.5117210535424793,0.8828271627426147,0.9762168148251505,1.0,0.5547464161444875
Mahoma,2025-12-19T12:32:35.785038,4,Adoptó la costumbre de retirarse periódicamente a orar a una caverna en la montaña llamada la cueva de Hira,0.11298955231904984,0.6268700957298279,0.5304578933538725,0.7064846754074097,0.8514475744762746,1.0,0.4273640984094469
Mahoma,2025-12-19T12:32:35.785038,3,Unió a las tribus bajo la constitución de Medina,0.1680508553981781,0.5126675963401794,0.2704466774769979,0.7197417616844177,0.9836868060283971,1.0,0.4164581954787646
Mahoma,2025-12-19T12:32:35.785038,3,Reunió un ejército de 10 000 musulmanes conversos y marchó sobre la ciudad de La Meca,0.10944859683513641,0.5664286017417908,0.3229262760909923,0.699937105178833,0.9806780032952612,1.0,0.40093130135394695
Mahoma,2025-12-19T12:32:35.785038,2,"Era miembro del clan de Háshim, de la tribu de los coraichitas",0.24414759874343872,0.5017691254615784,0.47402791167332464,0.814406156539917,0.9957644603591566,1.0,0.5120327496371888
Mahoma,2025-12-19T12:32:35.785038,2,Murió en Medina a la edad de 62 años,0.021090388298034668,0.6416143178939819,0.27181612439961444,0.7567302584648132,0.9988490316313461,1.0,0.35661551778233347
Mahoma,2025-12-19T12:32:35.785038,1,Fue el fundador de la religión islámica,0.1534382849931717,0.5451797246932983,0.3661235110568558,0.7802164554595947,0.9512002770012,1.0,0.43668331022740137
Mahoma,2025-12-19T12:32:35.785038,1,Recibió revelaciones de Dios a través del arcángel Gabriel,0.1037454903125763,0.6044326424598694,0.619917506800163,0.6362150311470032,0.8908383654464219,1.0,0.4544525668536171
Franklin D. Roosevelt,2025-12-19T12:32:45.441948,5,"Redactó la Constitución de Haití de 1915, impuesta por Estados Unidos",0.28830647468566895,0.4740731120109558,0.47924383530783554,0.7457238435745239,0.9283755604861675,1.0,0.5103274389265787
Franklin D. Roosevelt,2025-12-19T12:32:45.441948,4,Fue miembro de la convención del estado de Nueva York en 1788,0.2349691092967987,0.5108010768890381,0.48060604824373526,0.7673630118370056,0.9930359108222379,1.0,0.5019951620954682
Franklin D. Roosevelt,2025-12-19T12:32:45.441948,3,Creó la National Recovery Administration para aliviar la situación de los desempleados,0.25238847732543945,0.47655731439590454,0.4729317278160352,0.74128258228302,0.6130141761393353,1.0,0.4525345272940159
Franklin D. Roosevelt,2025-12-19T12:32:45.441948,3,Estableció la estrategia de «Europa primero» en la Segunda Guerra Mundial,0.07692393660545349,0.6239284873008728,0.3946058149300923,0.7456388473510742,0.7161891603115427,1.0,0.3658621949548877
Franklin D. Roosevelt,2025-12-19T12:32:45.441948,2,Se casó con la sobrina de Theodore Roosevelt,0.48347821831703186,0.41211435198783875,0.9490533097898554,0.7517642974853516,0.9874821154508174,1.0,0.7186643003950173
Franklin D. Roosevelt,2025-12-19T12:32:45.441948,2,Fue gobernador del estado de Nueva York entre 1929 y 1932,0.31432846188545227,0.4771185517311096,0.6491609450766511,0.7705709338188171,0.9852021308691331,1.0,0.5778443805147583
Franklin D. Roosevelt,2025-12-19T12:32:45.441948,1,Fue el presidente de Estados Unidos que más tiempo ha permanecido en el cargo,0.3931615352630615,0.48338207602500916,0.7416644071848323,0.7849311232566833,0.9574316313273806,1.0,0.6174714359794461
Franklin D. Roosevelt,2025-12-19T12:32:45.441948,1,Puso en marcha el programa nacional conocido como New Deal,0.1968676894903183,0.4643743634223938,0.2949269895819094,0.7723919153213501,0.9348686476851041,1.0,0.4446284101968865
Oscar Wilde,2025-12-19T12:32:55.113397,5,"Escribió De Profundis, una larga carta que describe su viaje espiritual en prisión.",-0.027191385626792908,0.6506221294403076,0.20432822678146612,0.718171238899231,0.9135680130753615,1.0,0.305434441735823
Oscar Wilde,2025-12-19T12:32:55.113397,4, Dio conferencias en Estados Unidos y Canadá sobre el renacimiento inglés.,0.10378406941890717,0.5750889778137207,0.2907565179497911,0.7415434122085571,0.7161891603115427,1.0,0.35411696180261754
Oscar Wilde,2025-12-19T12:32:55.113397,3,Publicó un libro de poemas y escribió la novela El retrato de Dorian Gray.,0.01627206802368164,0.710871160030365,0.31413763986527105,0.7805021405220032,0.9718516460241235,1.0,0.34708743410529486
Oscar Wilde,2025-12-19T12:32:55.113397,3,Escribió cuatro comedias divertidas para gente seria a principios de la década de 1890.,0.07694800198078156,0.6705113649368286,0.5653943225966607,0.7448559403419495,0.8614551114614962,1.0,0.42480113522007446
Oscar Wilde,2025-12-19T12:32:55.113397,2,Se convirtió al catolicismo en su lecho de muerte.,0.007669925689697266,0.6951757073402405,0.3337490718023178,0.7035242915153503,0.9687099980253925,1.0,0.34394113362359024
Oscar Wilde,2025-12-19T12:32:55.113397,2,"Murió de meningitis en París a los 46 años, en la indigencia.",-0.09487304091453552,0.8387039303779602,0.3063253100026757,0.7519341707229614,0.9885697968735292,1.0,0.2823873978637489
Oscar Wilde,2025-12-19T12:32:55.113397,1,"Fue un escritor, poeta y dramaturgo británico de origen irlandés.",0.09898100793361664,0.6415409445762634,0.5768840543041207,0.8273696899414062,0.8121437021217193,1.0,0.4463261570981234
Oscar Wilde,2025-12-19T12:32:55.113397,1,Escribió la obra maestra La importancia de llamarse Ernesto.,-0.06774032115936279,0.6823977828025818,0.3708852906421605,0.69205641746521,0.8073164733073912,1.0,0.31790413514693633
Benjamin Franklin,2025-12-19T12:33:04.926747,5,Creó un plan de trece virtudes para cultivar su carácter a los 20 años,0.11871866881847382,0.5755553841590881,0.45480736554666207,0.7529903650283813,0.9920565196560469,1.0,0.4492763593925151
Benjamin Franklin,2025-12-19T12:33:04.926747,4,Fue secretario de la logia masónica de 1735 a 1738,0.006749212741851807,0.6427149772644043,0.2314656354445794,0.8426445126533508,0.9886149068701869,1.0,0.3526639622441793
Benjamin Franklin,2025-12-19T12:33:04.926747,3,"Fundó la Union Fire Company, el primer cuerpo de bomberos de Filadelfia en 1736",0.1438104808330536,0.5891600847244263,0.4230821687709644,0.7159605026245117,0.981481368805864,1.0,0.4335550043303027
Benjamin Franklin,2025-12-19T12:33:04.926747,3,"Creó el Grupo Junto, un grupo de tertulias sobre temas del día en 1727",0.021522805094718933,0.6127882599830627,0.15120483466563894,0.7529455423355103,0.9948109392472895,1.0,0.3279930086413688
Benjamin Franklin,2025-12-19T12:33:04.926747,2,Fue el decimoctavo hijo de un total de 22 hermanos,0.11245010793209076,0.4929444491863251,0.12895490785051922,0.7406421303749084,0.9794473782301052,1.0,0.37130659590724124
Benjamin Franklin,2025-12-19T12:33:04.926747,2,Murió en Filadelfia a los 84 años,0.09847117960453033,0.5692865252494812,0.24210523279099969,0.70760178565979,0.9960943920632005,1.0,0.377094285272623
Benjamin Franklin,2025-12-19T12:33:04.926747,1,Fue un político y científico estadounidense considerado uno de los padres fundadores de los Estados Unidos,0.18395455181598663,0.5570895075798035,0.5354314314594317,0.7415750026702881,0.4506610850117811,1.0,0.40912890514974454
Benjamin Franklin,2025-12-19T12:33:04.926747,1,Inventó el pararrayos en 1753,0.008166790008544922,0.5958042740821838,0.16734025769537747,0.6944384574890137,0.9598440423042386,1.0,0.3212365228392485
Cristóbal Colón,2025-12-19T12:33:15.870603,5,"Calculó la circunferencia de la Tierra en 29 000 km, según Posidonio y Ailly.",-0.017179280519485474,0.7643445730209351,0.48030488265821497,0.7862934470176697,0.9574316313273806,1.0,0.37291101567537976
Cristóbal Colón,2025-12-19T12:33:15.870603,4,Se basó en Los viajes de Marco Polo para planificar su ruta hacia el oriente.,0.11923892796039581,0.616543710231781,0.5391418403259393,0.7490431666374207,0.977112256596513,1.0,0.45955054779117144
Cristóbal Colón,2025-12-19T12:33:15.870603,3,Fue gobernador colonial y fue acusado de brutalidad por sus contemporáneos.,0.12358260154724121,0.5637791752815247,0.31376316361782886,0.7400693297386169,0.7161891603115427,1.0,0.36815048733763117
Cristóbal Colón,2025-12-19T12:33:15.870603,3,Su antropónimo inspiró denominaciones como Colombia y la Columbia Británica.,0.16963942348957062,0.5095930695533752,0.26477554505064727,0.7535843253135681,0.06088220425306685,1.0,0.28265260380185875
Cristóbal Colón,2025-12-19T12:33:15.870603,2,Se estableció en Portugal en 1477 y vivió en Porto Santo y Madeira.,-0.024349907413125038,0.9974469542503357,0.3654956260626079,0.7585498094558716,0.9768562645406681,1.0,0.265855536003415
Cristóbal Colón,2025-12-19T12:33:15.870603,2,Fue destituido del cargo de gobernador colonial en 1500.,0.057054854929447174,0.636949896812439,0.24100716997612145,0.7285711169242859,0.9408106349549996,1.0,0.34303542465758374
Cristóbal Colón,2025-12-19T12:33:15.870603,1,Encabezó el Descubrimiento de América en 1492 y abrió rutas de navegación hacia el Nuevo Mundo.,0.10115107893943787,0.5744183659553528,0.2711504723578322,0.782895028591156,0.8861495516530375,1.0,0.37960653027491204
Cristóbal Colón,2025-12-19T12:33:15.870603,1,"Realizó cuatro viajes a las Indias y regresó a Europa, estableciendo vínculos permanentes con Europa.",0.0743216797709465,0.6310422420501709,0.23912583237440388,0.7083532810211182,0.5384240911869261,1.0,0.28430602521565934
Victor Hugo,2025-12-19T12:33:25.045459,5,Su teoría del drama romántico se expuso en la introducción de Cromwell en 1827,0.05449686944484711,0.6672290563583374,0.651418418671681,0.7835286855697632,0.9718516460241235,1.0,0.46946325169356506
Victor Hugo,2025-12-19T12:33:25.045459,4,Fue condenado al exilio durante veinte años del Segundo Imperio francés,0.15764999389648438,0.5502432584762573,0.4316348079235358,0.7440215945243835,0.8825233290156224,1.0,0.43992920512471356
Victor Hugo,2025-12-19T12:33:25.045459,3,Su obra El hombre que ríe se publicó en 1869,-0.03670176863670349,0.6340749859809875,0.24975158806658687,0.760111927986145,0.9989563636576756,1.0,0.34122286915479605
Victor Hugo,2025-12-19T12:33:25.045459,3,Su drama Hernani se estrenó en 1830,-0.045389652252197266,0.6695200204849243,0.2545462494096951,0.6744359731674194,0.9908452519758247,1.0,0.3162221130577817
Victor Hugo,2025-12-19T12:33:25.045459,2,Murió en París el 22 de mayo de 1885,0.07100021839141846,0.5670605897903442,0.24827278581230383,0.7899460792541504,0.9988490316313461,1.0,0.3868829750781605
Victor Hugo,2025-12-19T12:33:25.045459,2,Nació en Besanzón el 26 de febrero de 1802,0.0736972838640213,0.5990602374076843,0.2601033291104073,0.7686412930488586,0.9956476030509483,1.0,0.3776957298744631
Victor Hugo,2025-12-19T12:33:25.045459,1,Fue un destacado novelista y dramaturgo romántico francés,0.10799899697303772,0.5934085249900818,0.4879554342724171,0.7963064312934875,0.46704783265810523,1.0,0.379467023692976
Victor Hugo,2025-12-19T12:33:25.045459,1,Es conocido por obras como Nuestra Señora de París y Los miserables,0.0466214120388031,0.5948829054832458,0.3755636445105238,0.7479511499404907,0.9507339939159732,1.0,0.39833128426258124
Molière,2025-12-19T12:33:36.565955,5,Su obra 'Tartufo' fue prohibida por el Parlamento francés debido a su crítica a la hipocresía religiosa.,-0.154732346534729,1.1898891925811768,0.21115592023562543,0.7437165379524231,0.8754466418125836,1.0,0.11830803191460428
Molière,2025-12-19T12:33:36.565955,4,Fue influenciado por la Comedia del arte y la comedia francesa más refinada en sus obras.,-0.19858518242835999,1.0540289878845215,0.4685890810368658,0.7530819773674011,0.9599595132919699,1.0,0.24160721356882084
Molière,2025-12-19T12:33:36.565955,3,"Escribió la comedia 'La escuela de los maridos' y 'La escuela de las mujeres', que fueron representadas en el Louvre.",-0.11001930385828018,0.9603555202484131,0.38670461037354803,0.745603084564209,0.8747909277509601,1.0,0.24895997258350816
Molière,2025-12-19T12:33:36.565955,3,Su obra 'El médico enamorado' fue representada ante el rey en el Louvre.,-0.1535901129245758,0.8750243186950684,0.4480147459674932,0.7526053786277771,0.9437225590044364,1.0,0.2956283022021088
Molière,2025-12-19T12:33:36.565955,2,Nació en una familia próspera y estudió en el Collège de Clermont.,-0.14364415407180786,1.9098877906799316,0.23196950923796836,0.7577615976333618,0.9695279667353559,1.0,-0.07301089698292024
Molière,2025-12-19T12:33:36.565955,2,"Se casó con Armande Béjart, hija de Madeleine Béjart, en 1662.",0.024237461388111115,0.8322111964225769,0.24813167609738707,0.7279701232910156,0.974739025914968,1.0,0.28503001899177566
Molière,2025-12-19T12:33:36.565955,1,"Fue un dramaturgo y actor francés del siglo XVII, conocido por sus obras de teatro clásicas.",-0.2574089765548706,1.085909128189087,0.5854459316648369,0.7760722637176514,0.9721316607993185,1.0,0.260609829938948
Molière,2025-12-19T12:33:36.565955,1,Es considerado uno de los maestros del Clasicismo francés y su influencia en la lengua francesa es muy grande.,-0.1456480771303177,0.897188663482666,0.3945137460082425,0.7633873224258423,0.9366341936872374,1.0,0.27507113376833914
Marie Curie,2025-12-19T12:33:47.414629,5,Fue la primera persona en recibir sepultura con honores en el Panteón de París por méritos propios en 1995,-0.006714433431625366,0.700046718120575,0.2956058569587326,0.7784947752952576,0.9366341936872374,1.0,0.334594213164748
Marie Curie,2025-12-19T12:33:47.414629,4,Recibió una beca de la Fundación Alexandrowitch para financiar su educación universitaria,0.013843946158885956,0.6322447061538696,0.11774110106497028,0.747603178024292,0.3681875822638982,1.0,0.21578632975771006
Marie Curie,2025-12-19T12:33:47.414629,3,"Fundó el Instituto Curie en París y en Varsovia, centros de investigación médica",0.3054087162017822,0.3947642743587494,0.7152350836890478,0.757496178150177,0.8076672294074272,1.0,0.5919975076038995
Marie Curie,2025-12-19T12:33:47.414629,3,Desarrolló técnicas para el aislamiento de isótopos radiactivos,-0.06046959385275841,0.8748604655265808,0.3618618473497625,0.7377642393112183,0.1635565654503469,1.0,0.16920463064674077
Marie Curie,2025-12-19T12:33:47.414629,2,"Nació en Varsovia, en lo que entonces era el Zarato de Polonia",-0.011500507593154907,0.6856951117515564,0.37474886586811273,0.7523552775382996,0.9812934900456455,1.0,0.36446335028474053
Marie Curie,2025-12-19T12:33:47.414629,2,"Murió en 1934 a los 66 años, en el sanatorio Sancellemoz en Passy",-0.051850467920303345,0.7214320302009583,0.2848089908621321,0.7597222328186035,0.9906750438274359,1.0,0.321202581640849
Marie Curie,2025-12-19T12:33:47.414629,1,Fue pionera en el campo de la radiactividad y recibió dos premios Nobel,0.05266653001308441,0.6552631855010986,0.3953877118146999,0.7204750180244446,0.963773901852514,1.0,0.38520800970135066
Marie Curie,2025-12-19T12:33:47.414629,1,Fundó el Instituto del Radio y fue la primera mujer en ocupar el puesto de profesora en la Universidad de París,0.11170332133769989,0.583761990070343,0.29845529614210503,0.7730026245117188,0.9361271631577476,1.0,0.39311812572960464
Adolf Hitler,2025-12-19T12:33:57.232336,5,Fue influenciado por la ariosofía en su ideología política,-0.03973083198070526,0.6766496300697327,0.26796939716004153,0.8304548859596252,0.8908383654464219,1.0,0.3276437516281232
Adolf Hitler,2025-12-19T12:33:57.232336,4,Se afilió al Partido Obrero Alemán en 1919,0.3369954824447632,0.4336053729057312,0.7337721589927946,0.6912375688552856,0.9940476556591286,1.0,0.6102419294032788
Adolf Hitler,2025-12-19T12:33:57.232336,3,Redactó la primera parte de su libro Mi lucha en la cárcel,-0.004960417747497559,0.5845348834991455,0.11525173278752616,0.7915660738945007,0.9885697968735292,1.0,0.3252433596753288
Adolf Hitler,2025-12-19T12:33:57.232336,3,Promovió el rearme de Alemania y violó el Tratado de Versalles,0.3104504644870758,0.4467265009880066,0.6164765404518854,0.7034088373184204,0.9571991925925586,1.0,0.5621063285947352
Adolf Hitler,2025-12-19T12:33:57.232336,2,Fue nombrado canciller imperial en enero de 1933,0.10160961747169495,0.5645568370819092,0.29232901755583424,0.7570564150810242,0.9738650692756922,1.0,0.398291800290024
Adolf Hitler,2025-12-19T12:33:57.232336,2,Se autoproclamó líder y canciller imperial tras la muerte de Paul von Hindenburg,0.23907175660133362,0.4607256054878235,0.3650430478113924,0.7886362075805664,0.9437225590044364,1.0,0.4789633990050878
Adolf Hitler,2025-12-19T12:33:57.232336,1,Fue el líder del Tercer Reich y responsable del inicio de la Segunda Guerra Mundial,0.4163719713687897,0.41516897082328796,0.8781794523068408,0.7894954681396484,0.977112256596513,1.0,0.6871687123304091
Adolf Hitler,2025-12-19T12:33:57.232336,1,Implementó políticas de discriminación y exterminio que causaron la muerte de millones de personas,0.09965552389621735,0.5406325459480286,0.17427298487874912,0.7604944705963135,0.4217902422278676,1.0,0.28736594636231905
Vincent van Gogh,2025-12-19T12:34:07.448421,5,"Su infancia fue descrita como triste, fría y estéril por él mismo.",-0.11849682778120041,0.917058527469635,0.15133554748189781,0.7457526922225952,0.9812934900456455,1.0,0.20564066182721039
Vincent van Gogh,2025-12-19T12:34:07.448421,4,Estudió en la Academia de Bellas Artes de Bruselas en 1880.,0.15857751667499542,0.5006706118583679,0.22342494960302864,0.7655226588249207,0.9852021308691331,1.0,0.4111505335433182
Vincent van Gogh,2025-12-19T12:34:07.448421,3,Realizó esbozos y dibujos basados en las pinturas de Jean-François Millet.,0.23249049484729767,0.4995412826538086,0.45538000918780014,0.7781398296356201,0.8825233290156224,1.0,0.482349198177924
Vincent van Gogh,2025-12-19T12:34:07.448421,3,"Pintó la naturaleza de los alrededores de Arlés, incluyendo el canal del sur.",0.16812975704669952,0.4877297580242157,0.256887054773787,0.7793275713920593,0.8694905172024386,1.0,0.41169586266408276
Vincent van Gogh,2025-12-19T12:34:07.448421,2,Fue hijo de un pastor protestante neerlandés llamado Theodorus.,0.12605677545070648,0.5321441888809204,0.20957402584163848,0.7434353232383728,0.8073164733073912,1.0,0.3610530816206858
Vincent van Gogh,2025-12-19T12:34:07.448421,2,Su hermano menor Theo le prestó apoyo financiero de manera continua.,0.08446674048900604,0.6199910044670105,0.21564769361542366,0.7094407081604004,0.8825233290156224,1.0,0.3343849738297736
Vincent van Gogh,2025-12-19T12:34:07.448421,1,Fue un pintor neerlandés y uno de los principales exponentes del postimpresionismo.,0.37116265296936035,0.4227639138698578,0.8298013754104466,0.7491118907928467,0.8115326747861805,1.0,0.6304404613434834
Vincent van Gogh,2025-12-19T12:34:07.448421,1,Es conocido por sus obras que caracterizan la luz y los colores vivos.,0.11523647606372833,0.5070661902427673,0.17221314630609824,0.8118003606796265,0.9768562645406681,1.0,0.39088989369618254
Franz Kafka,2025-12-19T12:34:17.262046,5,Su amigo Max Brod ignoró sus deseos de destruir los manuscritos después de su muerte.,0.06700588762760162,0.6067389845848083,0.15506828462775188,0.6908010840415955,0.9845412407072787,1.0,0.32920132295625704
Franz Kafka,2025-12-19T12:34:17.262046,4,La Gestapo confiscó 20 cuadernos y 35 cartas de su compañera Dora Diamant en 1933.,0.023375164717435837,0.7488539814949036,0.2949205384941879,0.7328600883483887,0.9662355770381064,1.0,0.32335934761607255
Franz Kafka,2025-12-19T12:34:17.262046,3,"Escribió cartas a su padre, prometida Felice Bauer, hermana Ottla y amiga Milena Jesenská.",0.13389161229133606,0.5156930685043335,0.1904345254189716,0.7766221761703491,0.7251764430443578,1.0,0.35447055837532915
Franz Kafka,2025-12-19T12:34:17.262046,3,"Su obra fue publicada en alemán, excepto algunas cartas en checo dirigidas a Milena.",0.1897585690021515,0.5217909812927246,0.3983026013540812,0.6836853623390198,0.8614551114614962,1.0,0.4326762723790308
Franz Kafka,2025-12-19T12:34:17.262046,2,Murió a los 40 años en 1924 debido a la tuberculosis.,-0.012196056544780731,0.7881523370742798,0.21689262828182423,0.7129302024841309,0.9913697849288001,1.0,0.28182786149925976
